year,gennme,state,quarter,totalRXImputed
2016,Oxycodone Hydrochloride,AZ,1,93432
2016,Oxymorphone Hydrochloride,AZ,1,1459
2016,Tramadol Hydrochloride,AZ,1,49292
2016,APAP/Butalbital/Caff/Codeine Phos,AZ,2,654
2016,Acetaminophen/Codeine Phosphate,AZ,2,3707
2016,Acetaminophen/Hydrocodone Bitartrate,AZ,2,74522
2016,Acetaminophen/Oxycodone Hydrochloride,AZ,2,68426
2016,Acetaminophen/Tramadol Hydrochloride,AZ,2,127
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,2,269
2016,Aspirin/Carisoprodol/Codeine Phosphate,AZ,2,0
2016,Aspirin/Oxycodone Hydrochloride,AZ,2,0
2016,Codeine Sulfate,AZ,2,13
2016,Fentanyl,AZ,2,3888
2016,Fentanyl Citrate,AZ,2,36
2016,Hydrocodone Bitartrate/Ibuprofen,AZ,2,469
2016,Hydromorphone Hydrochloride,AZ,2,3269
2016,Levorphanol Tartrate,AZ,2,0
2016,Meperidine Hydrochloride,AZ,2,132
2016,Methadone Hydrochloride,AZ,2,2372
2016,Morphine Sulfate,AZ,2,24367
2016,Morphine Sulfate/Naltrexone Hydrochloride,AZ,2,0
2016,Oxycodone Hydrochloride,AZ,2,65446
2016,Oxymorphone Hydrochloride,AZ,2,1214
2016,Tramadol Hydrochloride,AZ,2,34375
2016,APAP/Butalbital/Caff/Codeine Phos,AZ,3,638
2016,Acetaminophen/Codeine Phosphate,AZ,3,3817
2016,Acetaminophen/Hydrocodone Bitartrate,AZ,3,72815
2016,Acetaminophen/Oxycodone Hydrochloride,AZ,3,68142
2016,Acetaminophen/Tramadol Hydrochloride,AZ,3,126
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,3,253
2016,Aspirin/Carisoprodol/Codeine Phosphate,AZ,3,0
2016,Aspirin/Oxycodone Hydrochloride,AZ,3,0
2016,Codeine Sulfate,AZ,3,12
2016,Fentanyl,AZ,3,3808
2016,Fentanyl Citrate,AZ,3,21
2016,Hydrocodone Bitartrate/Ibuprofen,AZ,3,416
2016,Hydromorphone Hydrochloride,AZ,3,3141
2016,Levorphanol Tartrate,AZ,3,0
2016,Meperidine Hydrochloride,AZ,3,130
2016,Methadone Hydrochloride,AZ,3,2187
2016,Morphine Sulfate,AZ,3,24229
2016,Morphine Sulfate/Naltrexone Hydrochloride,AZ,3,0
2016,Oxycodone Hydrochloride,AZ,3,65163
2016,Oxymorphone Hydrochloride,AZ,3,1259
2016,Tramadol Hydrochloride,AZ,3,34468
2016,APAP/Butalbital/Caff/Codeine Phos,AZ,4,670
2016,Acetaminophen/Codeine Phosphate,AZ,4,3753
2016,Acetaminophen/Hydrocodone Bitartrate,AZ,4,68051
2016,Acetaminophen/Oxycodone Hydrochloride,AZ,4,63098
2016,Acetaminophen/Tramadol Hydrochloride,AZ,4,107
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,4,238
2016,Aspirin/Carisoprodol/Codeine Phosphate,AZ,4,0
2016,Aspirin/Oxycodone Hydrochloride,AZ,4,0
2016,Codeine Sulfate,AZ,4,13
2016,Fentanyl,AZ,4,3501
2016,Fentanyl Citrate,AZ,4,19
2016,Hydrocodone Bitartrate/Ibuprofen,AZ,4,347
2016,Hydromorphone Hydrochloride,AZ,4,2997
2016,Levorphanol Tartrate,AZ,4,0
2016,Meperidine Hydrochloride,AZ,4,134
2016,Methadone Hydrochloride,AZ,4,2099
2016,Morphine Sulfate,AZ,4,23104
2016,Morphine Sulfate/Naltrexone Hydrochloride,AZ,4,0
2016,Oxycodone Hydrochloride,AZ,4,62709
2016,Oxymorphone Hydrochloride,AZ,4,1337
2016,Tramadol Hydrochloride,AZ,4,31958
2016,APAP/Butalbital/Caff/Codeine Phos,CO,1,301
2016,Acetaminophen/Codeine Phosphate,CO,1,2238
2016,Acetaminophen/Hydrocodone Bitartrate,CO,1,63644
2016,Acetaminophen/Oxycodone Hydrochloride,CO,1,55689
2016,Acetaminophen/Tramadol Hydrochloride,CO,1,434
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,1,176
2016,Aspirin/Oxycodone Hydrochloride,CO,1,15
2016,Codeine Sulfate,CO,1,22
2016,Fentanyl,CO,1,3583
2016,Fentanyl Citrate,CO,1,6087
2016,Hydrocodone Bitartrate/Ibuprofen,CO,1,772
2016,Hydromorphone Hydrochloride,CO,1,11346
2016,Ibuprofen/Oxycodone Hydrochloride,CO,1,0
2016,Meperidine Hydrochloride,CO,1,102
2016,Methadone Hydrochloride,CO,1,2304
2016,Morphine Sulfate,CO,1,11784
2016,Morphine Sulfate/Naltrexone Hydrochloride,CO,1,0
2016,Oxycodone Hydrochloride,CO,1,33394
2016,Oxymorphone Hydrochloride,CO,1,220
2016,Tramadol Hydrochloride,CO,1,27881
2016,APAP/Butalbital/Caff/Codeine Phos,CO,2,301
2016,Acetaminophen/Codeine Phosphate,CO,2,2084
2016,Acetaminophen/Hydrocodone Bitartrate,CO,2,61702
2016,Acetaminophen/Oxycodone Hydrochloride,CO,2,52875
2016,Acetaminophen/Tramadol Hydrochloride,CO,2,374
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,2,172
2016,Aspirin/Carisoprodol/Codeine Phosphate,CO,2,0
2016,Aspirin/Oxycodone Hydrochloride,CO,2,0
2016,Codeine Sulfate,CO,2,0
2016,Fentanyl,CO,2,3369
2016,Fentanyl Citrate,CO,2,6206
2016,Hydrocodone Bitartrate/Ibuprofen,CO,2,699
2016,Hydromorphone Hydrochloride,CO,2,10549
2016,Meperidine Hydrochloride,CO,2,82
2016,Methadone Hydrochloride,CO,2,2162
2016,Morphine Sulfate,CO,2,11156
2016,Morphine Sulfate/Naltrexone Hydrochloride,CO,2,0
2016,Oxycodone Hydrochloride,CO,2,33529
2016,Oxymorphone Hydrochloride,CO,2,196
2016,Tramadol Hydrochloride,CO,2,28065
2016,APAP/Butalbital/Caff/Codeine Phos,CO,3,269
2016,Acetaminophen/Codeine Phosphate,CO,3,1887
2016,Acetaminophen/Hydrocodone Bitartrate,CO,3,60128
2016,Acetaminophen/Oxycodone Hydrochloride,CO,3,51913
2016,Acetaminophen/Tramadol Hydrochloride,CO,3,344
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,3,157
2016,Aspirin/Oxycodone Hydrochloride,CO,3,15
2016,Codeine Sulfate,CO,3,25
2016,Fentanyl,CO,3,2970
2016,Fentanyl Citrate,CO,3,5977
2016,Hydrocodone Bitartrate/Ibuprofen,CO,3,681
2016,Hydromorphone Hydrochloride,CO,3,9750
2016,Meperidine Hydrochloride,CO,3,21
2016,Methadone Hydrochloride,CO,3,2095
2016,Morphine Sulfate,CO,3,10551
2016,Morphine Sulfate/Naltrexone Hydrochloride,CO,3,0
2016,Oxycodone Hydrochloride,CO,3,33608
2016,Oxymorphone Hydrochloride,CO,3,195
2016,Tramadol Hydrochloride,CO,3,28015
2016,APAP/Butalbital/Caff/Codeine Phos,CO,4,339
2016,Acetaminophen/Codeine Phosphate,CO,4,1932
2016,Acetaminophen/Hydrocodone Bitartrate,CO,4,56928
2016,Acetaminophen/Oxycodone Hydrochloride,CO,4,48660
2016,Acetaminophen/Tramadol Hydrochloride,CO,4,309
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,4,127
2016,Aspirin/Carisoprodol/Codeine Phosphate,CO,4,0
2016,Aspirin/Oxycodone Hydrochloride,CO,4,0
2016,Codeine Sulfate,CO,4,14
2016,Fentanyl,CO,4,2817
2016,Fentanyl Citrate,CO,4,4773
2016,Hydrocodone Bitartrate/Ibuprofen,CO,4,655
2016,Hydromorphone Hydrochloride,CO,4,8686
2016,Meperidine Hydrochloride,CO,4,28
2016,Methadone Hydrochloride,CO,4,1864
2016,Morphine Sulfate,CO,4,10033
2016,Morphine Sulfate/Naltrexone Hydrochloride,CO,4,0
2016,Oxycodone Hydrochloride,CO,4,32985
2016,Oxymorphone Hydrochloride,CO,4,187
2016,Tramadol Hydrochloride,CO,4,26842
2016,APAP/Butalbital/Caff/Codeine Phos,CT,1,466
2016,Acetaminophen/Codeine Phosphate,CT,1,2306
2016,Acetaminophen/Hydrocodone Bitartrate,CT,1,17955
2016,Acetaminophen/Oxycodone Hydrochloride,CT,1,37761
2016,Acetaminophen/Tramadol Hydrochloride,CT,1,1218
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,1,145
2016,Aspirin/Carisoprodol/Codeine Phosphate,CT,1,0
2016,Aspirin/Oxycodone Hydrochloride,CT,1,0
2016,Codeine Sulfate,CT,1,55
2016,Fentanyl,CT,1,2153
2016,Fentanyl Citrate,CT,1,3395
2016,Hydrocodone Bitartrate/Ibuprofen,CT,1,543
2016,Hydromorphone Hydrochloride,CT,1,9301
2016,Meperidine Hydrochloride,CT,1,33
2016,Methadone Hydrochloride,CT,1,1263
2016,Morphine Sulfate,CT,1,5354
2016,Morphine Sulfate/Naltrexone Hydrochloride,CT,1,0
2016,Oxycodone Hydrochloride,CT,1,27623
2016,Oxymorphone Hydrochloride,CT,1,186
2016,Tramadol Hydrochloride,CT,1,20087
2016,APAP/Butalbital/Caff/Codeine Phos,CT,2,459
2016,Acetaminophen/Codeine Phosphate,CT,2,2364
2016,Acetaminophen/Hydrocodone Bitartrate,CT,2,17536
2016,Acetaminophen/Oxycodone Hydrochloride,CT,2,35246
2016,Acetaminophen/Tramadol Hydrochloride,CT,2,1269
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,2,139
2016,Aspirin/Carisoprodol/Codeine Phosphate,CT,2,0
2016,Aspirin/Oxycodone Hydrochloride,CT,2,0
2016,Codeine Sulfate,CT,2,39
2016,Fentanyl,CT,2,2006
2016,Fentanyl Citrate,CT,2,3407
2016,Hydrocodone Bitartrate/Ibuprofen,CT,2,470
2016,Hydromorphone Hydrochloride,CT,2,8649
2016,Levorphanol Tartrate,CT,2,0
2016,Meperidine Hydrochloride,CT,2,37
2016,Methadone Hydrochloride,CT,2,1270
2016,Morphine Sulfate,CT,2,5101
2016,Morphine Sulfate/Naltrexone Hydrochloride,CT,2,0
2016,Oxycodone Hydrochloride,CT,2,27050
2016,Oxymorphone Hydrochloride,CT,2,193
2016,Tramadol Hydrochloride,CT,2,20061
2016,APAP/Butalbital/Caff/Codeine Phos,CT,3,452
2016,Acetaminophen/Codeine Phosphate,CT,3,2285
2016,Acetaminophen/Hydrocodone Bitartrate,CT,3,17190
2016,Acetaminophen/Oxycodone Hydrochloride,CT,3,33614
2016,Acetaminophen/Tramadol Hydrochloride,CT,3,1318
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,3,141
2016,Aspirin/Oxycodone Hydrochloride,CT,3,0
2016,Codeine Sulfate,CT,3,35
2016,Fentanyl,CT,3,1941
2016,Fentanyl Citrate,CT,3,995
2016,Hydrocodone Bitartrate/Ibuprofen,CT,3,548
2016,Hydromorphone Hydrochloride,CT,3,5290
2016,Levorphanol Tartrate,CT,3,0
2016,Meperidine Hydrochloride,CT,3,0
2016,Methadone Hydrochloride,CT,3,1239
2016,Morphine Sulfate,CT,3,3681
2016,Morphine Sulfate/Naltrexone Hydrochloride,CT,3,0
2016,Oxycodone Hydrochloride,CT,3,27496
2016,Oxymorphone Hydrochloride,CT,3,235
2016,Tramadol Hydrochloride,CT,3,20631
2016,APAP/Butalbital/Caff/Codeine Phos,CT,4,425
2016,Acetaminophen/Codeine Phosphate,CT,4,2182
2016,Acetaminophen/Hydrocodone Bitartrate,CT,4,14290
2016,Acetaminophen/Oxycodone Hydrochloride,CT,4,28821
2016,Acetaminophen/Tramadol Hydrochloride,CT,4,1161
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,4,137
2016,Aspirin/Oxycodone Hydrochloride,CT,4,0
2016,Codeine Sulfate,CT,4,36
2016,Fentanyl,CT,4,1599
2016,Fentanyl Citrate,CT,4,64
2016,Hydrocodone Bitartrate/Ibuprofen,CT,4,440
2016,Hydromorphone Hydrochloride,CT,4,3885
2016,Levorphanol Tartrate,CT,4,0
2016,Meperidine Hydrochloride,CT,4,0
2016,Methadone Hydrochloride,CT,4,1094
2016,Morphine Sulfate,CT,4,2866
2016,Morphine Sulfate/Naltrexone Hydrochloride,CT,4,38
2016,Oxycodone Hydrochloride,CT,4,24947
2016,Oxymorphone Hydrochloride,CT,4,160
2016,Tramadol Hydrochloride,CT,4,18817
2016,APAP/Butalbital/Caff/Codeine Phos,DE,1,62
2016,Acetaminophen/Codeine Phosphate,DE,1,1103
2016,Acetaminophen/Hydrocodone Bitartrate,DE,1,4699
2016,Acetaminophen/Oxycodone Hydrochloride,DE,1,12184
2016,Acetaminophen/Tramadol Hydrochloride,DE,1,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,1,40
2016,Codeine Sulfate,DE,1,0
2016,Fentanyl,DE,1,1381
2016,Fentanyl Citrate,DE,1,2364
2016,Hydrocodone Bitartrate/Ibuprofen,DE,1,234
2016,Hydromorphone Hydrochloride,DE,1,6483
2016,Meperidine Hydrochloride,DE,1,0
2016,Methadone Hydrochloride,DE,1,973
2016,Morphine Sulfate,DE,1,4593
2016,Oxycodone Hydrochloride,DE,1,5812
2016,Oxymorphone Hydrochloride,DE,1,83
2016,Tramadol Hydrochloride,DE,1,5881
2016,APAP/Butalbital/Caff/Codeine Phos,DE,2,40
2016,Acetaminophen/Codeine Phosphate,DE,2,1017
2016,Acetaminophen/Hydrocodone Bitartrate,DE,2,4460
2016,Acetaminophen/Oxycodone Hydrochloride,DE,2,11683
2016,Acetaminophen/Tramadol Hydrochloride,DE,2,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,2,31
2016,Codeine Sulfate,DE,2,0
2016,Fentanyl,DE,2,1245
2016,Fentanyl Citrate,DE,2,3173
2016,Hydrocodone Bitartrate/Ibuprofen,DE,2,216
2016,Hydromorphone Hydrochloride,DE,2,6694
2016,Meperidine Hydrochloride,DE,2,22
2016,Methadone Hydrochloride,DE,2,768
2016,Morphine Sulfate,DE,2,5000
2016,Morphine Sulfate/Naltrexone Hydrochloride,DE,2,0
2016,Oxycodone Hydrochloride,DE,2,5829
2016,Oxymorphone Hydrochloride,DE,2,64
2016,Tramadol Hydrochloride,DE,2,5854
2016,APAP/Butalbital/Caff/Codeine Phos,DE,3,58
2016,Acetaminophen/Codeine Phosphate,DE,3,991
2016,Acetaminophen/Hydrocodone Bitartrate,DE,3,4549
2016,Acetaminophen/Oxycodone Hydrochloride,DE,3,13171
2016,Acetaminophen/Tramadol Hydrochloride,DE,3,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,3,38
2016,Codeine Sulfate,DE,3,0
2016,Fentanyl,DE,3,1423
2016,Fentanyl Citrate,DE,3,2672
2016,Hydrocodone Bitartrate/Ibuprofen,DE,3,193
2016,Hydromorphone Hydrochloride,DE,3,6298
2016,Meperidine Hydrochloride,DE,3,18
2016,Methadone Hydrochloride,DE,3,693
2016,Morphine Sulfate,DE,3,4510
2016,Morphine Sulfate/Naltrexone Hydrochloride,DE,3,0
2016,Oxycodone Hydrochloride,DE,3,6506
2016,Oxymorphone Hydrochloride,DE,3,136
2016,Tramadol Hydrochloride,DE,3,6268
2016,APAP/Butalbital/Caff/Codeine Phos,DE,4,59
2016,Acetaminophen/Codeine Phosphate,DE,4,901
2016,Acetaminophen/Hydrocodone Bitartrate,DE,4,3604
2016,Acetaminophen/Oxycodone Hydrochloride,DE,4,10637
2016,Acetaminophen/Tramadol Hydrochloride,DE,4,0
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,4,37
2016,Codeine Sulfate,DE,4,0
2016,Fentanyl,DE,4,1172
2016,Fentanyl Citrate,DE,4,1898
2016,Hydrocodone Bitartrate/Ibuprofen,DE,4,110
2016,Hydromorphone Hydrochloride,DE,4,4290
2016,Meperidine Hydrochloride,DE,4,0
2016,Methadone Hydrochloride,DE,4,469
2016,Morphine Sulfate,DE,4,3538
2016,Morphine Sulfate/Naltrexone Hydrochloride,DE,4,0
2016,Oxycodone Hydrochloride,DE,4,5558
2016,Oxymorphone Hydrochloride,DE,4,117
2016,Tramadol Hydrochloride,DE,4,5194
2016,APAP/Butalbital/Caff/Codeine Phos,FL,1,720
2016,Acetaminophen/Codeine Phosphate,FL,1,3791
2016,Acetaminophen/Hydrocodone Bitartrate,FL,1,104518
2016,Acetaminophen/Oxycodone Hydrochloride,FL,1,77127
2016,Acetaminophen/Tramadol Hydrochloride,FL,1,63
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FL,1,63
2016,Codeine Sulfate,FL,1,0
2016,Fentanyl,FL,1,7255
2016,Fentanyl Citrate,FL,1,1412
2016,Hydrocodone Bitartrate/Ibuprofen,FL,1,953
2016,Hydromorphone Hydrochloride,FL,1,17356
2016,Meperidine Hydrochloride,FL,1,438
2016,Methadone Hydrochloride,FL,1,2371
2016,Morphine Sulfate,FL,1,16345
2016,Morphine Sulfate/Naltrexone Hydrochloride,FL,1,2738
2016,Oxycodone Hydrochloride,FL,1,29377
2016,Oxymorphone Hydrochloride,FL,1,346
2016,Tramadol Hydrochloride,FL,1,52724
2016,APAP/Butalbital/Caff/Codeine Phos,FL,2,678
2016,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,FL,2,0
2016,Acetaminophen/Codeine Phosphate,FL,2,4182
2016,Acetaminophen/Hydrocodone Bitartrate,FL,2,113728
2016,Acetaminophen/Oxycodone Hydrochloride,FL,2,81467
2016,Acetaminophen/Tramadol Hydrochloride,FL,2,123
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FL,2,54
2016,Aspirin/Oxycodone Hydrochloride,FL,2,0
2016,Codeine Sulfate,FL,2,12
2016,Fentanyl,FL,2,7921
2016,Fentanyl Citrate,FL,2,2187
2016,Hydrocodone Bitartrate/Ibuprofen,FL,2,1134
2016,Hydromorphone Hydrochloride,FL,2,18943
2016,Ibuprofen/Oxycodone Hydrochloride,FL,2,0
2016,Meperidine Hydrochloride,FL,2,269
2016,Methadone Hydrochloride,FL,2,1886
2016,Morphine Sulfate,FL,2,15703
2016,Morphine Sulfate/Naltrexone Hydrochloride,FL,2,4416
2016,Oxycodone Hydrochloride,FL,2,30344
2016,Oxymorphone Hydrochloride,FL,2,422
2016,Tramadol Hydrochloride,FL,2,56293
2016,APAP/Butalbital/Caff/Codeine Phos,FL,3,645
2016,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,FL,3,0
2016,Acetaminophen/Codeine Phosphate,FL,3,3056
2016,Acetaminophen/Hydrocodone Bitartrate,FL,3,104321
2016,Acetaminophen/Oxycodone Hydrochloride,FL,3,77923
2016,Acetaminophen/Tramadol Hydrochloride,FL,3,99
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FL,3,13
2016,Aspirin/Oxycodone Hydrochloride,FL,3,0
2016,Codeine Sulfate,FL,3,0
2016,Fentanyl,FL,3,6953
2016,Fentanyl Citrate,FL,3,2012
2016,Hydrocodone Bitartrate/Ibuprofen,FL,3,1076
2016,Hydromorphone Hydrochloride,FL,3,17375
2016,Meperidine Hydrochloride,FL,3,315
2016,Methadone Hydrochloride,FL,3,1206
2016,Morphine Sulfate,FL,3,13654
2016,Morphine Sulfate/Naltrexone Hydrochloride,FL,3,4811
2016,Oxycodone Hydrochloride,FL,3,29783
2016,Oxymorphone Hydrochloride,FL,3,396
2016,Tramadol Hydrochloride,FL,3,51701
2016,APAP/Butalbital/Caff/Codeine Phos,FL,4,640
2016,Acetaminophen/Caffeine/Dihydrocodeine Bitartrate,FL,4,0
2016,Acetaminophen/Codeine Phosphate,FL,4,3458
2016,Acetaminophen/Hydrocodone Bitartrate,FL,4,110021
2016,Acetaminophen/Oxycodone Hydrochloride,FL,4,83320
2016,Acetaminophen/Tramadol Hydrochloride,FL,4,60
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FL,4,19
2016,Aspirin/Oxycodone Hydrochloride,FL,4,0
2016,Codeine Sulfate,FL,4,14
2016,Fentanyl,FL,4,7563
2016,Fentanyl Citrate,FL,4,2027
2016,Hydrocodone Bitartrate/Ibuprofen,FL,4,996
2016,Hydromorphone Hydrochloride,FL,4,13424
2016,Meperidine Hydrochloride,FL,4,387
2016,Methadone Hydrochloride,FL,4,1504
2016,Morphine Sulfate,FL,4,15117
2016,Morphine Sulfate/Naltrexone Hydrochloride,FL,4,5109
2016,Oxycodone Hydrochloride,FL,4,34597
2016,Oxymorphone Hydrochloride,FL,4,513
2016,Tramadol Hydrochloride,FL,4,55199
2016,APAP/Butalbital/Caff/Codeine Phos,HI,1,0
2016,Acetaminophen/Codeine Phosphate,HI,1,244
2016,Acetaminophen/Hydrocodone Bitartrate,HI,1,14523
2016,Acetaminophen/Oxycodone Hydrochloride,HI,1,6170
2016,Acetaminophen/Tramadol Hydrochloride,HI,1,24
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,HI,1,0
2016,Aspirin/Oxycodone Hydrochloride,HI,1,0
2016,Codeine Sulfate,HI,1,0
2016,Fentanyl,HI,1,412
2016,Fentanyl Citrate,HI,1,67
2016,Hydrocodone Bitartrate/Ibuprofen,HI,1,17
2016,Hydromorphone Hydrochloride,HI,1,457
2016,Meperidine Hydrochloride,HI,1,0
2016,Methadone Hydrochloride,HI,1,729
2016,Morphine Sulfate,HI,1,2751
2016,Oxycodone Hydrochloride,HI,1,6030
2016,Oxymorphone Hydrochloride,HI,1,36
2016,Tramadol Hydrochloride,HI,1,3711
2016,APAP/Butalbital/Caff/Codeine Phos,HI,2,0
2016,Acetaminophen/Codeine Phosphate,HI,2,220
2016,Acetaminophen/Hydrocodone Bitartrate,HI,2,13953
2016,Acetaminophen/Oxycodone Hydrochloride,HI,2,5905
2016,Acetaminophen/Tramadol Hydrochloride,HI,2,35
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,HI,2,0
2016,Aspirin/Oxycodone Hydrochloride,HI,2,12
2016,Codeine Sulfate,HI,2,0
2016,Fentanyl,HI,2,429
2016,Fentanyl Citrate,HI,2,94
2016,Hydrocodone Bitartrate/Ibuprofen,HI,2,0
2016,Hydromorphone Hydrochloride,HI,2,464
2016,Meperidine Hydrochloride,HI,2,0
2016,Methadone Hydrochloride,HI,2,640
2016,Morphine Sulfate,HI,2,2603
2016,Oxycodone Hydrochloride,HI,2,5575
2016,Oxymorphone Hydrochloride,HI,2,35
2016,Tramadol Hydrochloride,HI,2,3636
2016,APAP/Butalbital/Caff/Codeine Phos,HI,3,17
2016,Acetaminophen/Codeine Phosphate,HI,3,199
2016,Acetaminophen/Hydrocodone Bitartrate,HI,3,13200
2016,Acetaminophen/Oxycodone Hydrochloride,HI,3,5326
2016,Acetaminophen/Tramadol Hydrochloride,HI,3,64
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,HI,3,0
2016,Aspirin/Oxycodone Hydrochloride,HI,3,0
2016,Codeine Sulfate,HI,3,0
2016,Fentanyl,HI,3,425
2016,Fentanyl Citrate,HI,3,133
2016,Hydrocodone Bitartrate/Ibuprofen,HI,3,0
2016,Hydromorphone Hydrochloride,HI,3,427
2016,Meperidine Hydrochloride,HI,3,0
2016,Methadone Hydrochloride,HI,3,606
2016,Morphine Sulfate,HI,3,2604
2016,Oxycodone Hydrochloride,HI,3,5378
2016,Oxymorphone Hydrochloride,HI,3,13
2016,Tramadol Hydrochloride,HI,3,3553
2016,APAP/Butalbital/Caff/Codeine Phos,HI,4,42
2016,Acetaminophen/Codeine Phosphate,HI,4,269
2016,Acetaminophen/Hydrocodone Bitartrate,HI,4,15868
2016,Acetaminophen/Oxycodone Hydrochloride,HI,4,6566
2016,Acetaminophen/Tramadol Hydrochloride,HI,4,52
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,HI,4,15
2016,Aspirin/Oxycodone Hydrochloride,HI,4,0
2016,Codeine Sulfate,HI,4,0
2016,Fentanyl,HI,4,500
2016,Fentanyl Citrate,HI,4,117
2016,Hydrocodone Bitartrate/Ibuprofen,HI,4,0
2016,Hydromorphone Hydrochloride,HI,4,514
2016,Meperidine Hydrochloride,HI,4,0
2016,Methadone Hydrochloride,HI,4,827
2016,Morphine Sulfate,HI,4,3301
2016,Oxycodone Hydrochloride,HI,4,6762
2016,Oxymorphone Hydrochloride,HI,4,30
2016,Tramadol Hydrochloride,HI,4,4215
2016,APAP/Butalbital/Caff/Codeine Phos,IL,1,359
2016,Acetaminophen/Codeine Phosphate,IL,1,21446
2016,Acetaminophen/Hydrocodone Bitartrate,IL,1,217144
2016,Acetaminophen/Oxycodone Hydrochloride,IL,1,14939
2016,Acetaminophen/Tramadol Hydrochloride,IL,1,313
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,IL,1,419
2016,Aspirin/Caffeine/Dihydrocodeine Bitartrate,IL,1,0
2016,Aspirin/Oxycodone Hydrochloride,IL,1,0
2016,Codeine Sulfate,IL,1,29
2016,Fentanyl,IL,1,5434
2016,Fentanyl Citrate,IL,1,599
2016,Hydrocodone Bitartrate/Ibuprofen,IL,1,1617
2016,Hydromorphone Hydrochloride,IL,1,3341
2016,Meperidine Hydrochloride,IL,1,87
2016,Methadone Hydrochloride,IL,1,2283
2016,Morphine Sulfate,IL,1,8662
2016,Oxycodone Hydrochloride,IL,1,6870
2016,Oxymorphone Hydrochloride,IL,1,0
2016,Tramadol Hydrochloride,IL,1,82640
2016,APAP/Butalbital/Caff/Codeine Phos,IL,2,282
2016,Acetaminophen/Codeine Phosphate,IL,2,18858
2016,Acetaminophen/Hydrocodone Bitartrate,IL,2,201111
2016,Acetaminophen/Oxycodone Hydrochloride,IL,2,14551
2016,Acetaminophen/Tramadol Hydrochloride,IL,2,212
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,IL,2,332
2016,Aspirin/Oxycodone Hydrochloride,IL,2,0
2016,Codeine Sulfate,IL,2,33
2016,Fentanyl,IL,2,5050
2016,Fentanyl Citrate,IL,2,551
2016,Hydrocodone Bitartrate/Ibuprofen,IL,2,1678
2016,Hydromorphone Hydrochloride,IL,2,3123
2016,Meperidine Hydrochloride,IL,2,144
2016,Methadone Hydrochloride,IL,2,1773
2016,Morphine Sulfate,IL,2,8092
2016,Morphine Sulfate/Naltrexone Hydrochloride,IL,2,0
2016,Oxycodone Hydrochloride,IL,2,6615
2016,Oxymorphone Hydrochloride,IL,2,0
2016,Tramadol Hydrochloride,IL,2,73362
2016,APAP/Butalbital/Caff/Codeine Phos,IL,3,259
2016,Acetaminophen/Codeine Phosphate,IL,3,16324
2016,Acetaminophen/Hydrocodone Bitartrate,IL,3,173919
2016,Acetaminophen/Oxycodone Hydrochloride,IL,3,12172
2016,Acetaminophen/Tramadol Hydrochloride,IL,3,217
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,IL,3,312
2016,Aspirin/Oxycodone Hydrochloride,IL,3,0
2016,Codeine Sulfate,IL,3,24
2016,Fentanyl,IL,3,4481
2016,Fentanyl Citrate,IL,3,528
2016,Hydrocodone Bitartrate/Ibuprofen,IL,3,1521
2016,Hydromorphone Hydrochloride,IL,3,2806
2016,Levorphanol Tartrate,IL,3,0
2016,Meperidine Hydrochloride,IL,3,151
2016,Methadone Hydrochloride,IL,3,1338
2016,Morphine Sulfate,IL,3,6813
2016,Morphine Sulfate/Naltrexone Hydrochloride,IL,3,39
2016,Oxycodone Hydrochloride,IL,3,6143
2016,Oxymorphone Hydrochloride,IL,3,0
2016,Tramadol Hydrochloride,IL,3,64630
2016,APAP/Butalbital/Caff/Codeine Phos,IL,4,393
2016,Acetaminophen/Codeine Phosphate,IL,4,24789
2016,Acetaminophen/Hydrocodone Bitartrate,IL,4,220077
