year,gennme,prodnme,state,quarter,totalRXImputed
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WA,4,40
2015,Codeine Sulfate,CODEINE SULFATE,WA,4,181
2015,Fentanyl,FENTANYL,WA,4,980
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WA,4,1968
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,WA,4,20
2015,Fentanyl,SUBSYS,WA,4,40
2015,Fentanyl Citrate,FENTANYL CITRATE,WA,4,679
2015,Fentanyl Citrate,FENTORA,WA,4,10
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WA,4,223
2015,Hydromorphone Hydrochloride,DILAUDID,WA,4,82
2015,Hydromorphone Hydrochloride,EXALGO,WA,4,30
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WA,4,9290
2015,Ibuprofen/Oxycodone Hydrochloride,OXYCODONE HCL-IBUPROFEN,WA,4,10
2015,Levorphanol Tartrate,LEVORPHANOL TARTRATE,WA,4,10
2015,Meperidine Hydrochloride,DEMEROL,WA,4,20
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WA,4,296
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WA,4,269
2015,Methadone Hydrochloride,METHADONE HCL,WA,4,9338
2015,Methadone Hydrochloride,METHADONE HCL CONCENTRATE,WA,4,10
2015,Morphine Sulfate,ASTRAMORPH/PF,WA,4,10
2015,Morphine Sulfate,DURAMORPH,WA,4,10
2015,Morphine Sulfate,MORPHINE SULFATE,WA,4,15233
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WA,4,45543
2015,Oxycodone Hydrochloride,OXYCONTIN,WA,4,2439
2015,Oxymorphone Hydrochloride,OPANA,WA,4,10
2015,Oxymorphone Hydrochloride,OPANA ER,WA,4,114
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WA,4,557
2015,Tramadol Hydrochloride,CONZIP,WA,4,10
2015,Tramadol Hydrochloride,TRAMADOL HCL,WA,4,35230
2015,Tramadol Hydrochloride,ULTRAM,WA,4,10
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WV,1,147
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WV,1,251
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WV,1,62690
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WV,1,579
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WV,1,15590
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WV,1,714
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WV,1,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WV,1,20
2015,Codeine Sulfate,CODEINE SULFATE,WV,1,46
2015,Fentanyl,FENTANYL,WV,1,588
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WV,1,1497
2015,Fentanyl Citrate,FENTANYL CITRATE,WV,1,4955
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WV,1,497
2015,Hydromorphone Hydrochloride,EXALGO,WV,1,20
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WV,1,4967
2015,Meperidine Hydrochloride,DEMEROL,WV,1,55
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WV,1,539
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WV,1,30
2015,Methadone Hydrochloride,METHADONE HCL,WV,1,518
2015,Morphine Sulfate,AVINZA,WV,1,20
2015,Morphine Sulfate,MORPHINE SULFATE,WV,1,7906
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WV,1,11538
2015,Oxycodone Hydrochloride,OXYCONTIN,WV,1,495
2015,Oxymorphone Hydrochloride,OPANA ER,WV,1,110
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WV,1,343
2015,Tramadol Hydrochloride,TRAMADOL HCL,WV,1,24386
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WV,2,164
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WV,2,724
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WV,2,64334
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WV,2,262
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WV,2,17085
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WV,2,688
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WV,2,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WV,2,20
2015,Codeine Sulfate,CODEINE SULFATE,WV,2,50
2015,Fentanyl,FENTANYL,WV,2,652
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WV,2,1667
2015,Fentanyl Citrate,FENTANYL CITRATE,WV,2,5539
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WV,2,490
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WV,2,5194
2015,Meperidine Hydrochloride,DEMEROL,WV,2,13
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WV,2,718
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WV,2,30
2015,Methadone Hydrochloride,METHADONE HCL,WV,2,548
2015,Methadone Hydrochloride,METHADONE HCL INTENSOL,WV,2,10
2015,Morphine Sulfate,AVINZA,WV,2,20
2015,Morphine Sulfate,MORPHINE SULFATE,WV,2,8197
2015,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,WV,2,10
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WV,2,11645
2015,Oxycodone Hydrochloride,OXYCONTIN,WV,2,567
2015,Oxymorphone Hydrochloride,OPANA ER,WV,2,97
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WV,2,435
2015,Tramadol Hydrochloride,TRAMADOL HCL,WV,2,25512
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WV,3,157
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WV,3,355
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WV,3,55045
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WV,3,263
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WV,3,15044
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WV,3,679
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WV,3,20
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WV,3,10
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WV,3,20
2015,Codeine Sulfate,CODEINE SULFATE,WV,3,60
2015,Fentanyl,FENTANYL,WV,3,540
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WV,3,1396
2015,Fentanyl Citrate,FENTANYL CITRATE,WV,3,5169
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WV,3,491
2015,Hydromorphone Hydrochloride,EXALGO,WV,3,10
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WV,3,4835
2015,Meperidine Hydrochloride,DEMEROL,WV,3,27
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WV,3,680
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WV,3,50
2015,Methadone Hydrochloride,METHADONE HCL,WV,3,468
2015,Methadone Hydrochloride,METHADONE HCL INTENSOL,WV,3,10
2015,Morphine Sulfate,MORPHINE SULFATE,WV,3,7333
2015,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,WV,3,30
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WV,3,9689
2015,Oxycodone Hydrochloride,OXYCONTIN,WV,3,487
2015,Oxymorphone Hydrochloride,OPANA ER,WV,3,98
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WV,3,490
2015,Tramadol Hydrochloride,TRAMADOL HCL,WV,3,23214
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WV,4,160
2015,APAP/Butalbital/Caff/Codeine Phos,FIORICET WITH CODEINE,WV,4,10
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WV,4,671
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WV,4,59772
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WV,4,245
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WV,4,17332
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WV,4,721
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WV,4,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WV,4,20
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WV,4,10
2015,Codeine Sulfate,CODEINE SULFATE,WV,4,60
2015,Fentanyl,FENTANYL,WV,4,634
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WV,4,1364
2015,Fentanyl Citrate,FENTANYL CITRATE,WV,4,4542
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WV,4,453
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WV,4,4164
2015,Meperidine Hydrochloride,DEMEROL,WV,4,20
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WV,4,466
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WV,4,30
2015,Methadone Hydrochloride,METHADONE HCL,WV,4,516
2015,Morphine Sulfate,MORPHINE SULFATE,WV,4,7175
2015,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,WV,4,114
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WV,4,10601
2015,Oxycodone Hydrochloride,OXYCONTIN,WV,4,564
2015,Oxymorphone Hydrochloride,OPANA ER,WV,4,100
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WV,4,447
2015,Tramadol Hydrochloride,TRAMADOL HCL,WV,4,26070
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WY,1,42
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WY,1,10
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WY,1,4390
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WY,1,162
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WY,1,1880
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WY,1,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WY,1,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WY,1,10
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WY,1,10
2015,Codeine Sulfate,CODEINE SULFATE,WY,1,10
2015,Fentanyl,FENTANYL,WY,1,57
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WY,1,214
2015,Fentanyl Citrate,FENTANYL CITRATE,WY,1,602
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WY,1,121
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WY,1,532
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WY,1,53
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WY,1,50
2015,Methadone Hydrochloride,METHADONE HCL,WY,1,119
2015,Morphine Sulfate,DURAMORPH,WY,1,10
2015,Morphine Sulfate,MORPHINE SULFATE,WY,1,937
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WY,1,1192
2015,Oxycodone Hydrochloride,OXYCONTIN,WY,1,305
2015,Oxymorphone Hydrochloride,OPANA ER,WY,1,20
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WY,1,90
2015,Tramadol Hydrochloride,TRAMADOL HCL,WY,1,962
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WY,2,42
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WY,2,10
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WY,2,4190
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WY,2,169
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WY,2,1865
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WY,2,20
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WY,2,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WY,2,10
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WY,2,20
2015,Codeine Sulfate,CODEINE SULFATE,WY,2,20
2015,Fentanyl,FENTANYL,WY,2,66
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WY,2,157
2015,Fentanyl Citrate,FENTANYL CITRATE,WY,2,769
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WY,2,88
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WY,2,586
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WY,2,77
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WY,2,60
2015,Methadone Hydrochloride,METHADONE HCL,WY,2,104
2015,Morphine Sulfate,MORPHINE SULFATE,WY,2,1053
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WY,2,1180
2015,Oxycodone Hydrochloride,OXYCONTIN,WY,2,319
2015,Oxymorphone Hydrochloride,OPANA ER,WY,2,20
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WY,2,70
2015,Tramadol Hydrochloride,TRAMADOL HCL,WY,2,1009
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WY,3,33
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WY,3,80
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WY,3,4080
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WY,3,75
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WY,3,1911
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WY,3,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,WY,3,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WY,3,20
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WY,3,30
2015,Codeine Sulfate,CODEINE SULFATE,WY,3,10
2015,Fentanyl,FENTANYL,WY,3,58
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WY,3,197
2015,Fentanyl Citrate,FENTANYL CITRATE,WY,3,766
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WY,3,89
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WY,3,614
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WY,3,84
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WY,3,50
2015,Methadone Hydrochloride,METHADONE HCL,WY,3,106
2015,Morphine Sulfate,DURAMORPH,WY,3,10
2015,Morphine Sulfate,MORPHINE SULFATE,WY,3,1007
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WY,3,1231
2015,Oxycodone Hydrochloride,OXYCONTIN,WY,3,352
2015,Oxymorphone Hydrochloride,OPANA ER,WY,3,20
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WY,3,70
2015,Tramadol Hydrochloride,TRAMADOL HCL,WY,3,965
2015,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,WY,4,30
2015,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,WY,4,116
2015,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,WY,4,3959
2015,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,WY,4,61
2015,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,WY,4,1840
2015,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,WY,4,10
2015,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,WY,4,20
2015,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,WY,4,20
2015,Codeine Sulfate,CODEINE SULFATE,WY,4,10
2015,Fentanyl,FENTANYL,WY,4,50
2015,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,WY,4,158
2015,Fentanyl Citrate,FENTANYL CITRATE,WY,4,646
2015,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,WY,4,89
2015,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,WY,4,615
2015,Meperidine Hydrochloride,DEMEROL,WY,4,10
2015,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,WY,4,48
2015,Meperidine Hydrochloride,MEPERIDINE HCL,WY,4,60
2015,Methadone Hydrochloride,METHADONE HCL,WY,4,82
2015,Morphine Sulfate,DURAMORPH,WY,4,10
2015,Morphine Sulfate,MORPHINE SULFATE,WY,4,911
2015,Oxycodone Hydrochloride,OXYCODONE HCL,WY,4,1254
2015,Oxycodone Hydrochloride,OXYCONTIN,WY,4,279
2015,Oxymorphone Hydrochloride,OPANA ER,WY,4,10
2015,Oxymorphone Hydrochloride,OXYMORPHONE HCL,WY,4,50
2015,Tramadol Hydrochloride,TRAMADOL HCL,WY,4,1025
2016,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,1,43
2016,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AK,1,242
2016,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,1,10268
2016,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AK,1,139
2016,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,1,4900
2016,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,AK,1,10
2016,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,1,60
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,1,10
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,1,20
2016,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,1,20
2016,Codeine Sulfate,CODEINE SULFATE,AK,1,30
2016,Fentanyl,FENTANYL,AK,1,65
2016,Fentanyl,FENTANYL NOVAPLUS,AK,1,10
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,1,538
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,AK,1,20
2016,Fentanyl,SUBSYS,AK,1,10
2016,Fentanyl Citrate,FENTANYL CITRATE,AK,1,1245
2016,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,1,103
2016,Hydromorphone Hydrochloride,DILAUDID,AK,1,20
2016,Hydromorphone Hydrochloride,EXALGO,AK,1,10
2016,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,1,1386
2016,Meperidine Hydrochloride,DEMEROL,AK,1,10
2016,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,1,50
2016,Meperidine Hydrochloride,MEPERIDINE HCL,AK,1,126
2016,Methadone Hydrochloride,METHADONE HCL,AK,1,275
2016,Morphine Sulfate,DURAMORPH,AK,1,10
2016,Morphine Sulfate,MORPHINE SULFATE,AK,1,2358
2016,Oxycodone Hydrochloride,OXYCODONE HCL,AK,1,1682
2016,Oxycodone Hydrochloride,OXYCONTIN,AK,1,512
2016,Oxymorphone Hydrochloride,OPANA ER,AK,1,40
2016,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AK,1,30
2016,Tramadol Hydrochloride,TRAMADOL HCL,AK,1,2640
2016,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,2,46
2016,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AK,2,196
2016,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,2,8886
2016,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AK,2,48
2016,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,2,4467
2016,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,AK,2,20
2016,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,2,80
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,2,10
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,2,20
2016,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,2,20
2016,Codeine Sulfate,CODEINE SULFATE,AK,2,30
2016,Fentanyl,FENTANYL,AK,2,75
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,2,503
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,AK,2,20
2016,Fentanyl Citrate,FENTANYL CITRATE,AK,2,1044
2016,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,2,108
2016,Hydromorphone Hydrochloride,DILAUDID,AK,2,10
2016,Hydromorphone Hydrochloride,EXALGO,AK,2,10
2016,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,2,1031
2016,Meperidine Hydrochloride,DEMEROL,AK,2,10
2016,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,2,30
2016,Meperidine Hydrochloride,MEPERIDINE HCL,AK,2,101
2016,Methadone Hydrochloride,METHADONE HCL,AK,2,256
2016,Morphine Sulfate,MORPHINE SULFATE,AK,2,2058
2016,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,AK,2,10
2016,Oxycodone Hydrochloride,OXYCODONE HCL,AK,2,1548
2016,Oxycodone Hydrochloride,OXYCONTIN,AK,2,404
2016,Oxymorphone Hydrochloride,OPANA ER,AK,2,40
2016,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AK,2,80
2016,Tramadol Hydrochloride,TRAMADOL HCL,AK,2,2590
2016,Tramadol Hydrochloride,ULTRAM,AK,2,10
2016,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,3,58
2016,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AK,3,269
2016,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,3,11371
2016,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AK,3,25
2016,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,3,5612
2016,Acetaminophen/Oxycodone Hydrochloride,PERCOCET,AK,3,20
2016,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,3,50
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,3,10
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,AK,3,20
2016,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,AK,3,20
2016,Codeine Sulfate,CODEINE SULFATE,AK,3,40
2016,Fentanyl,FENTANYL,AK,3,72
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM,AK,3,619
2016,Fentanyl,FENTANYL TRANSDERMAL SYSTEM NOVAPLUS,AK,3,20
2016,Fentanyl Citrate,FENTANYL CITRATE,AK,3,1120
2016,Hydrocodone Bitartrate/Ibuprofen,HYDROCODONE BITARTRATE-IBUPROFEN,AK,3,175
2016,Hydromorphone Hydrochloride,DILAUDID,AK,3,10
2016,Hydromorphone Hydrochloride,HYDROMORPHONE HCL,AK,3,1067
2016,Meperidine Hydrochloride,DEMEROL,AK,3,19
2016,Meperidine Hydrochloride,DEMEROL HYDROCHLORIDE,AK,3,60
2016,Meperidine Hydrochloride,MEPERIDINE HCL,AK,3,92
2016,Methadone Hydrochloride,METHADONE HCL,AK,3,349
2016,Morphine Sulfate,DURAMORPH,AK,3,10
2016,Morphine Sulfate,MORPHINE SULFATE,AK,3,2539
2016,Morphine Sulfate/Naltrexone Hydrochloride,EMBEDA,AK,3,30
2016,Oxycodone Hydrochloride,OXYCODONE HCL,AK,3,2000
2016,Oxycodone Hydrochloride,OXYCONTIN,AK,3,467
2016,Oxymorphone Hydrochloride,OPANA ER,AK,3,50
2016,Oxymorphone Hydrochloride,OXYMORPHONE HCL,AK,3,100
2016,Tramadol Hydrochloride,TRAMADOL HCL,AK,3,3299
2016,APAP/Butalbital/Caff/Codeine Phos,BUTALBITAL-APAP-CAFFEINE-CODEINE,AK,4,52
2016,Acetaminophen/Codeine Phosphate,ACETAMINOPHEN-CODEINE PHOSPHATE,AK,4,277
2016,Acetaminophen/Hydrocodone Bitartrate,HYDROCODONE BITARTRATE-ACETAMINOPHEN,AK,4,9806
2016,Acetaminophen/Oxycodone Hydrochloride,ENDOCET,AK,4,15
2016,Acetaminophen/Oxycodone Hydrochloride,OXYCODONE HCL-ACETAMINOPHEN,AK,4,5105
2016,Acetaminophen/Tramadol Hydrochloride,TRAMADOL HCL/ACETAMINOPHEN,AK,4,43
2016,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,AK,4,10
